text|experiencer|emotion|explicit
Still he could never quite satisfy himself that he loved her, for there was something which always came up before him whenever he seriously thought of making her his wife. This something he could not define, but when, as he sometimes did, he fancied Eugenia the mistress of his house, there was always in the background the form of Dora Deane, gliding noiselessly about him, as she did that night when first she came to Rose Hill. He saw but little of her now, for whenever he called, Eugenia managed to keep from the room both mother, sister and cousin, choosing to be alone with the handsome widower, who lingered late and lingered long dreading a return to his lonely home.|Eugenia|['joy']|True
Still he could never quite satisfy himself that he loved her, for there was something which always came up before him whenever he seriously thought of making her his wife. This something he could not define, but when, as he sometimes did, he fancied Eugenia the mistress of his house, there was always in the background the form of Dora Deane, gliding noiselessly about him, as she did that night when first she came to Rose Hill. He saw but little of her now, for whenever he called, Eugenia managed to keep from the room both mother, sister and cousin, choosing to be alone with the handsome widower, who lingered late and lingered long dreading a return to his lonely home.|he|['joy']|True
Still, at the first it was Ralph who had the best of it, for he was skilful at the game, and before Swart Piet could put out his full strength he tripped him so that he fell heavily upon his back, Ralph still locked in his arms. But he could not keep him there, for the Boer was the stronger; moreover, as they fought they had worked their way up the steep side of the kloof so that the ground was against him. Thus it came about that soon they began to roll down hill fixed to each other as though by ropes, and gathering speed at every turn.|Ralph|['joy']|True
Still, at the first it was Ralph who had the best of it, for he was skilful at the game, and before Swart Piet could put out his full strength he tripped him so that he fell heavily upon his back, Ralph still locked in his arms. But he could not keep him there, for the Boer was the stronger; moreover, as they fought they had worked their way up the steep side of the kloof so that the ground was against him. Thus it came about that soon they began to roll down hill fixed to each other as though by ropes, and gathering speed at every turn.|the Boer|['joy']|True
"Still, meat and drink is not everything."" He jumped up and hurried off, remembering suddenly that he was wanted at his father's bedside; but before he went out of the room he inquired hastily after the prince's health, and receiving the latter's reply, added:  ""Isn't there something else, prince? I heard yesterday, but I have no right to talk about this..."|he|['fear', 'surprise']|True
Still, there was one ugly fact remaining--Mrs. Carey's fainting fit. What could have frightened her into that? Not Lord Brompton, with all his rhodomontade--the King liked to call it rhodomontade; it soothed a certain uneasy feeling he had had at times about his own part in the affair.|her|['fear']|True
"Struck by the extreme beauty of the spot, ""for that it seemed exceeding profitable and commodious, because situate so near the Thames, the wood fit for game, and many other particulars lying there, meet and necessary for kings--yea, a place very convenient for his reception,"" William the Conqueror prevailed upon Abbot Edwin to accept in exchange for it Wakendune and Feringes, in Essex, together with three other tenements in Colchester; and having obtained possession of the coveted hill, he forthwith began to erect a castle upon it--occupying a space of about half a hide of land. Around it he formed large parks, to enable him to pursue his favourite pastime of hunting; and he enacted and enforced severe laws for the preservation of the game. As devoted to the chase as his father, William Rufus frequently hunted in the forests of Windsor, and solemnised some of the festivals of the Church in the castle."|him|['joy']|True
"Struck by the extreme beauty of the spot, ""for that it seemed exceeding profitable and commodious, because situate so near the Thames, the wood fit for game, and many other particulars lying there, meet and necessary for kings--yea, a place very convenient for his reception,"" William the Conqueror prevailed upon Abbot Edwin to accept in exchange for it Wakendune and Feringes, in Essex, together with three other tenements in Colchester; and having obtained possession of the coveted hill, he forthwith began to erect a castle upon it--occupying a space of about half a hide of land. Around it he formed large parks, to enable him to pursue his favourite pastime of hunting; and he enacted and enforced severe laws for the preservation of the game. As devoted to the chase as his father, William Rufus frequently hunted in the forests of Windsor, and solemnised some of the festivals of the Church in the castle."|his|['joy']|True
Stuck because every passing moment here is additional time for the hamsters to run their courses in my mind, piling regret on worry. Stuck because as soon as I am discovered, I will be stupified by the meds, administered by stern and loving and thoroughly disappointed doctors. I still haven't managed to remember any of their names.|I|['anger', 'sadness']|True
Stuck because every passing moment here is additional time for the hamsters to run their courses in my mind, piling regret on worry. Stuck because as soon as I am discovered, I will be stupified by the meds, administered by stern and loving and thoroughly disappointed doctors. I still haven't managed to remember any of their names.|doctors|['sadness']|True
"Such a woman as Lisbeth, for example--at once patient and complaining, self-renouncing and exacting, brooding the livelong day over what happened yesterday and what is likely to happen to-morrow, and crying very readily both at the good and the evil. But a certain awe mingled itself with her idolatrous love of Adam, and when he said, ""Leave me alone,"" she was always silenced. So the hours passed, to the loud ticking of the old day-clock and the sound of Adam's tools."|Adam|['surprise']|True
"Such a woman as Lisbeth, for example--at once patient and complaining, self-renouncing and exacting, brooding the livelong day over what happened yesterday and what is likely to happen to-morrow, and crying very readily both at the good and the evil. But a certain awe mingled itself with her idolatrous love of Adam, and when he said, ""Leave me alone,"" she was always silenced. So the hours passed, to the loud ticking of the old day-clock and the sound of Adam's tools."|her|['fear', 'joy', 'surprise']|True
Suddenly the prince caught the man by the shoulder and twisted him round towards the light, so that he might see his face more clearly. Rogojin's eyes flashed, and a smile of insanity distorted his countenance. His right hand was raised, and something glittered in it.|Rogojin's|['anger']|True
Swinstead, for that was the name of the Fifth-form fellow, continued his tour of the field, accosting all the new boys in turn, and giving them the same order. At length, the long-suffering twenty clustered round the flag-staff, and awaited their fate. It was simple enough.|long-suffering twenty|['sadness']|True
Swinstead, for that was the name of the Fifth-form fellow, continued his tour of the field, accosting all the new boys in turn, and giving them the same order. At length, the long-suffering twenty clustered round the flag-staff, and awaited their fate. It was simple enough.|the flag-staff|['sadness']|True
"THE SIGNATURE OF MICHELTORENA WAS IN HER OWN HANDWRITING! Yet she looked up to the lawyer with a smile: ""May I take these papers for an hour to my uncle?"" Even an older and better man than the District Attorney could not have resisted those drooping lids and that gentle voice."|she|['joy']|True
"THE SIGNATURE OF MICHELTORENA WAS IN HER OWN HANDWRITING! Yet she looked up to the lawyer with a smile: ""May I take these papers for an hour to my uncle?"" Even an older and better man than the District Attorney could not have resisted those drooping lids and that gentle voice."|the lawyer|['joy']|True
Tell him to look at your sorrow, ask him to come and set it right, making the joy go up in your heart by his presence. I do not know when this may be, I say, but you must have patience, and till he lays his hand on your head, you must be content to wash his feet with your tears. Only he will be better pleased if your faith keep you from weeping and from going about your duties mournful.|you|['joy', 'sadness']|True
"Ten minutes before Wiles would have remained seated; but it is recorded that he rose, took the bottle from the gifted Gashwiler's fingers, helped himself FIRST, and then sat down. ""Yes, but, my boy,"" said Gashwiler, now rapidly changing situations with the cooler Wiles; ""yes, but, old fellow,"" he added, poking Wiles with a fat forefinger, ""don't you see the whole thing will be up before he gets here?"" ""Yes,"" said Wiles gloomily, ""but those lazy, easy, honest men have a way of popping up just at the nick of time."|Gashwiler|['surprise']|True
Terrible, indeed, to both men was the silent house, with the faint noises of hurried footsteps and closing doors up stairs! What a mockery seemed the cool, clear sunshine outside! What a strange sadness there was in the call of the crickets, and the faint blooms of the last few flowers!|both men|['sadness']|True
"That is my sister over there,"" indicating the lady with the Burne-Jones face. ""She has worn herself to a shadow working for her husband, who is in the House, and she is heart and soul in politics--which she regards as a sort of divine mission. She is on several committees, is far more useful to her husband than his secretary, for she has the gift of style--and no one would accuse Rex of that--and during an election she never rests."|she|['joy']|True
"That picture!"" cried Muishkin, struck by a sudden idea. ""Why, a man's faith might be ruined by looking at that picture!"""|Muishkin|['surprise']|True
That she felt his charm, took an even deeper interest in him since he had announced his intention to marry her, she did not pretend to deny, and sometimes caught herself looking out upon a future in which he had as inevitable a part as if it had been decreed from the beginning of time. She also dreamed of the satisfaction and pleasure it would give her to make him really love her, become quite mad about her. But again she was unwilling to pay the price.|She|['fear', 'joy']|True
That she felt his charm, took an even deeper interest in him since he had announced his intention to marry her, she did not pretend to deny, and sometimes caught herself looking out upon a future in which he had as inevitable a part as if it had been decreed from the beginning of time. She also dreamed of the satisfaction and pleasure it would give her to make him really love her, become quite mad about her. But again she was unwilling to pay the price.|her|['joy']|True
That she felt his charm, took an even deeper interest in him since he had announced his intention to marry her, she did not pretend to deny, and sometimes caught herself looking out upon a future in which he had as inevitable a part as if it had been decreed from the beginning of time. She also dreamed of the satisfaction and pleasure it would give her to make him really love her, become quite mad about her. But again she was unwilling to pay the price.|him|['joy']|True
"That was a ticklish business, too, at Nagpore; and you were lucky in coming so well out of it. ""But after all, I think the most wonderful part is that a boy of sixteen should have been a shikaree, and killed no end of tigers, leopards, and bears and, after that, have risen so soon to the rank of captain in the Company's service. Why, you have seen and done more than most men double your age!"""|I|['joy']|True
That was often the trick of men who had sealed by marriage, in their inexperienced youth, a love for those whom their maturer judgment would have rejected as too obviously disproportionate in years. However, it was now too late for these lugubrious thoughts; and, bracing herself, she began to frame the new reply to Bishop Helmsdale--the plain, unvarnished tale that was to supplant the undivulging answer first written. She was engaged on this difficult problem till daylight faded in the west, and the broad-faced moon edged upwards, like a plate of old gold, over the elms towards the village.|herself|['sadness']|True
That was the dumb oration of a man shocked by the outrage upon passionate feeling to the state of brute. His fist, outstretched to the length of his arm, shook the reptile letter under a terrible frown. Tresten saw that he supposed himself to be perfectly master of his acts because he had not spoken, and had managed to preserve the ordinary courtesies.|his|['sadness']|True
"That will take time to do wisely, and it will be work enough for me for t' balance or my life. But I'll leave thee Hallam clear if God spare me five years longer, and then there'll be few women i' England thou need envy."" ""Whatever I have is yours, father."|few women i' England|['anger']|True
"That will take time to do wisely, and it will be work enough for me for t' balance or my life. But I'll leave thee Hallam clear if God spare me five years longer, and then there'll be few women i' England thou need envy."" ""Whatever I have is yours, father."|thou|['anger']|True
That would be caddish. But he felt a sudden panic. The impulse of admiration; covetous desire to win her away from Linton, a desire pricked by his increasing dislike of that young rival in love and politics; the charm she possessed for him who had met in her his first woman of intellect and culture--all drove him to her.|he|['fear', 'surprise']|True
That's exactly what they did. Starting in Boston, where they cruised Cambridge, watching the cute nerdyboys and geekygirls wander the streets, having heated technical debates, lugging half-finished works of technology and art through the sopping summertime, a riot of townie accents and highbrow engineerspeak. Then a week in New York, where they walked until they thought their feet would give out entirely, necks cricked at a permanent, upward-staring angle to gawp at the topless towers of Manhattan.|nerdyboys and geekygirls|['anger', 'joy']|True
That's exactly what they did. Starting in Boston, where they cruised Cambridge, watching the cute nerdyboys and geekygirls wander the streets, having heated technical debates, lugging half-finished works of technology and art through the sopping summertime, a riot of townie accents and highbrow engineerspeak. Then a week in New York, where they walked until they thought their feet would give out entirely, necks cricked at a permanent, upward-staring angle to gawp at the topless towers of Manhattan.|the cute nerdyboys and geekygirls|['anger']|True
That's exactly what they did. Starting in Boston, where they cruised Cambridge, watching the cute nerdyboys and geekygirls wander the streets, having heated technical debates, lugging half-finished works of technology and art through the sopping summertime, a riot of townie accents and highbrow engineerspeak. Then a week in New York, where they walked until they thought their feet would give out entirely, necks cricked at a permanent, upward-staring angle to gawp at the topless towers of Manhattan.|they|['joy']|True
"That's how I remember it anyhow. And then he said this thing--in answer to some fool question probably that I put."" And he read out of the note-book:  ""'You were in danger because you came through the Gateway of the West, and the Powers from the Gateway of the East were at that moment rising, and therefore in direct opposition to you.'"""|he|['disgust']|True
That's my creed. She'll soon wilt when she sees we mean business--either go, or take a chaperon, or marry the man, whichever she prefers. I don't care, so long as she ain't allowed to do as she pleases and no questions asked and no penalty paid.|She'll|['sadness']|True
That, of course, makes a great difference. What is a terrible disgrace to a woman, does not disgrace a man, at least not in the same way. Perhaps public opinion is wrong in condemning one sex, and excusing the other.|What|['disgust']|True
That, of course, makes a great difference. What is a terrible disgrace to a woman, does not disgrace a man, at least not in the same way. Perhaps public opinion is wrong in condemning one sex, and excusing the other.|a man|['disgust']|True
That, of course, makes a great difference. What is a terrible disgrace to a woman, does not disgrace a man, at least not in the same way. Perhaps public opinion is wrong in condemning one sex, and excusing the other.|a woman|['disgust']|True
"Thatcher, sitting in his scantily furnished lodgings, doubtful of his next meal and in arrears for rent, heard this Macedonian cry as St. Paul did. He wrote a promissory and soothing note to his landlady, but fearing the ""sweet sorrow"" of personal parting, let his collapsed valise down from his window by a cord, and, by means of an economical combination of stage riding and pedestrianism, he presented himself, at the close of the third day, at Biggs's door. In a few moments he was in possession of the story; half an hour later in possession of half the mine, its infelix past and its doubtful future, equally with his friend."|He|['fear', 'sadness']|True
"Thatcher, sitting in his scantily furnished lodgings, doubtful of his next meal and in arrears for rent, heard this Macedonian cry as St. Paul did. He wrote a promissory and soothing note to his landlady, but fearing the ""sweet sorrow"" of personal parting, let his collapsed valise down from his window by a cord, and, by means of an economical combination of stage riding and pedestrianism, he presented himself, at the close of the third day, at Biggs's door. In a few moments he was in possession of the story; half an hour later in possession of half the mine, its infelix past and its doubtful future, equally with his friend."|his|['fear']|True
The Englishwoman was quick enough to seize an indication difficult to miss--more was expected to be said of him. 'You see the perfect gentleman in Dr. Alvan,' she remarked, for she had heard him ordering his morning bath at the hotel, and he had also been polite to her under vexation. Clotilde nodded hurriedly; she saw something infinitely greater, and disliked the bringing of that island microscope to bear upon a giant.|Dr. Alvan|['anger']|True
The Englishwoman was quick enough to seize an indication difficult to miss--more was expected to be said of him. 'You see the perfect gentleman in Dr. Alvan,' she remarked, for she had heard him ordering his morning bath at the hotel, and he had also been polite to her under vexation. Clotilde nodded hurriedly; she saw something infinitely greater, and disliked the bringing of that island microscope to bear upon a giant.|he|['anger']|True
The Englishwoman was quick enough to seize an indication difficult to miss--more was expected to be said of him. 'You see the perfect gentleman in Dr. Alvan,' she remarked, for she had heard him ordering his morning bath at the hotel, and he had also been polite to her under vexation. Clotilde nodded hurriedly; she saw something infinitely greater, and disliked the bringing of that island microscope to bear upon a giant.|her|['anger']|True
The French have an expressive phrase with reference to articles which are out of accord,--they say that they swear at each other, I have been in rooms where I seemed to hear the wall-paper swearing at the carpet, and the carpet swearing back at the wall-paper, and each article of furniture swearing at the rest. These appointments may all of them be of the most expensive kind, but with such dis-harmony no arrangement can ever produce anything but a vulgar and disagreeable effect. On the other hand, I have been in rooms where all the material was cheap and the furniture poor, but where, from some instinctive knowledge of the reciprocal effect of colors, everything was harmonious, and produced a sense of elegance.|I|['disgust']|True
The Lord had praised him. Peter grew self-sufficient, even to the rebuking of him whose praise had so uplifted him. But it is ever so.|Peter|['anger', 'joy']|True
The Lord had praised him. Peter grew self-sufficient, even to the rebuking of him whose praise had so uplifted him. But it is ever so.|him whose praise had so uplifted him|['anger']|True
The Manager wriggled convulsively for the space of a single second, and then lay still in death. There was not a moment to lose, for the door was already broken in and violent hands were at his neck. Jones put the pistol to his temple and once more pressed the trigger with his finger.|hands|['anger']|True
The Manager wriggled convulsively for the space of a single second, and then lay still in death. There was not a moment to lose, for the door was already broken in and violent hands were at his neck. Jones put the pistol to his temple and once more pressed the trigger with his finger.|his|['anger']|True
"The Master was standing in the middle of the room surveying the scene like a great artist looking at a completed picture. Handsome as he looked, they had never seen so clearly what was really hateful in his face; and even then they could only express it by saying that the arched brows and the long emphatic chin gave it always a look of being lit from below, like the face of some infernal actor. ""This is indeed a cosy party,"" he said, with glittering eyes."|his face|['disgust']|True
"The Master was standing in the middle of the room surveying the scene like a great artist looking at a completed picture. Handsome as he looked, they had never seen so clearly what was really hateful in his face; and even then they could only express it by saying that the arched brows and the long emphatic chin gave it always a look of being lit from below, like the face of some infernal actor. ""This is indeed a cosy party,"" he said, with glittering eyes."|they|['disgust']|True
"The amenities having been gingerly touched upon, Anthony felt that he was expected to outline his intentions--and simultaneously a glimmer in the old man's eye warned him against broaching, for the present, his desire to live abroad. He wished that Shuttleworth would have tact enough to leave the room--he detested Shuttleworth--but the secretary had settled blandly in a rocker and was dividing between the two Patches the glances of his faded eyes. ""Now that you're here you ought to _do_ something,"" said his grandfather softly, ""accomplish something."""|-he|['anger', 'disgust']|True
"The amenities having been gingerly touched upon, Anthony felt that he was expected to outline his intentions--and simultaneously a glimmer in the old man's eye warned him against broaching, for the present, his desire to live abroad. He wished that Shuttleworth would have tact enough to leave the room--he detested Shuttleworth--but the secretary had settled blandly in a rocker and was dividing between the two Patches the glances of his faded eyes. ""Now that you're here you ought to _do_ something,"" said his grandfather softly, ""accomplish something."""|He|['disgust']|True
"The amenities having been gingerly touched upon, Anthony felt that he was expected to outline his intentions--and simultaneously a glimmer in the old man's eye warned him against broaching, for the present, his desire to live abroad. He wished that Shuttleworth would have tact enough to leave the room--he detested Shuttleworth--but the secretary had settled blandly in a rocker and was dividing between the two Patches the glances of his faded eyes. ""Now that you're here you ought to _do_ something,"" said his grandfather softly, ""accomplish something."""|Shuttleworth|['anger', 'disgust']|True
The bells were close at hand now, and their solemn booming smote upon the ear like a message of doom. A superstitious despair possessed the heart of every monk and published itself in his ghastly face. Everywhere, these black-robed, soft-sandaled, tallow-visaged specters appeared, flitted about and disappeared, noiseless as the creatures of a troubled dream, and as uncanny.|heart of every monk|['fear', 'sadness']|True
The bells were close at hand now, and their solemn booming smote upon the ear like a message of doom. A superstitious despair possessed the heart of every monk and published itself in his ghastly face. Everywhere, these black-robed, soft-sandaled, tallow-visaged specters appeared, flitted about and disappeared, noiseless as the creatures of a troubled dream, and as uncanny.|his|['fear']|True
"The bitter look grew in his eyes. ""This failure was wholly my own fault,"" he said in a low tone. ""I knew when I found the duplicate financial statement in Madame Sin's rooms that it was a trap to draw me to Chichester's home."|he|['disgust', 'sadness']|True
The boys of the Institute believed they had a real grievance, for it seemed harsh and needless to deprive them of some of their best hours for amusement. It looked just as though the principal was angry because he could not ascertain who had broken the rules of the school, and spitefully intended to punish the innocent with the guilty. Probably none of them intended to carry their opposition any farther than to express their disapprobation of the new regulation.|the principal|['anger']|True
The champagne was then produced. The tumangong had evidently heard, from his officers, how delicious was the strange drink, which bubbled as if it was boiling and was yet quite cold. Two bottles were put upon the table; and the Malays, after tasting it cautiously at first, consumed the greater portion--the two officers only sipping theirs occasionally, and filling up their glasses, so as to keep the others in countenance.|his officers|['joy', 'surprise']|True
The claims of peasants and tourists upon him seemed thus in a single instant weakened. The clash of battle troubled half his dreams. Nature had sent her Beauty of the Night and won the first assault.|his|['fear']|True
The clerk stood looking after his guest, struck by his sudden absent-mindedness. He had not even remembered to say goodbye, and Lebedeff was the more surprised at the omission, as he knew by experience how courteous the prince usually was. III.|Lebedeff|['surprise']|True
The coil of battle swept far from him; he heard none of the fret and rumour that filled the little street; even the moans of the men beneath the surgeons' knives did not penetrate to where he lay sunk in the stupor of perfect contentment. It was not until the morning of the third day, when the winds that blew over the Potomac brought the sounds of battle, that he was shocked back into a troubled consciousness of his absence from the army. Then he heard the voices of the guns calling to him from across the river, and once or twice he struggled up to answer.|he|['disgust']|True
The comic,  the serious, the unexpected, are mingled in a variety of characters,  and a tinge of romanticism lightly spread through all the intrigue  which proceeds misteriously, and ends, after striking altarations,  in the midst of many beautiful strokes of brilliant scenes. My principal object is to satisfi the desire which progressively  animates the man of our century, that is to say, the fashion,  that capritious and bizarre weathervane which changes at almost  every new wind. In spite of these qualities I have reason to fear that jealousy,  the egotism of priviliged authors, may obtaine my exclusion from  the theatre, for I am not ignorant of the mortifications with which  new-comers are treated.|the man of our century|['surprise']|True
"The constant bustling in and out of Eugenia annoyed him, and wishing to be alone, he had come out into the open air, which he felt would do him good. When his eye fell on Dora, who was too soundly sleeping to be easily aroused, he murmured, ""Poor child! she is wearied with so many wakeful nights;"" then fearing lest the slender arms should relax their hold and drop the babe, he took it gently from her, and folding it to his bosom, sat down by her side, so that her drooping head could rest upon his shoulder."|Dora|['fear']|True
"The constant bustling in and out of Eugenia annoyed him, and wishing to be alone, he had come out into the open air, which he felt would do him good. When his eye fell on Dora, who was too soundly sleeping to be easily aroused, he murmured, ""Poor child! she is wearied with so many wakeful nights;"" then fearing lest the slender arms should relax their hold and drop the babe, he took it gently from her, and folding it to his bosom, sat down by her side, so that her drooping head could rest upon his shoulder."|he|['fear']|True
The cousin crept behind her, and looked out too. Sabine was gazing down intently; suddenly she smiled, and her face was perfectly transfigured. Yet there was nothing to be seen but Anton, with his back toward them, caressing Pluto, who barked and jumped up at him.|Anton|['joy']|True
The cousin crept behind her, and looked out too. Sabine was gazing down intently; suddenly she smiled, and her face was perfectly transfigured. Yet there was nothing to be seen but Anton, with his back toward them, caressing Pluto, who barked and jumped up at him.|Sabine|['joy']|True
The deeper guile had masked itself behind such characters as Ivus Niles, and now Thornton realized it, and realized, too, to what a pass his trustful serenity, builded on the loyalty of the years, had brought him. That strained, strange look of grieved surprise went out of his face. He lighted a cigar, gazing at his constituents over his scooped hands that held the match.|his|['sadness', 'surprise']|True
The door of this shop was, as we have said, well bolted; but it was defended from nocturnal attacks better than by bolts by its occupant's reputation, so redoubtable that the passengers over the bridge usually described a curve which took them to the opposite row of houses, as if they feared the very smell of the perfumes that might exhale through the walls. More than this, the right and left hand neighbors, doubtless fearing that they might be compromised by the proximity, had, since Maitre Rene's occupancy of the house, taken their departure one after the other so that the two houses next to Rene's were left empty and closed. Yet, in spite of this solitude and desertedness, belated passers-by had frequently seen, glittering through the crevices of the shutters of these empty habitations, strange rays of light, and had felt certain they heard strange noises like groans, which proved that some beings frequented these abodes, although they did not know if they belonged to this world or the other.|the right and left hand neighbors|['fear']|True
The drive and the sea air had had the same effect on both of them. But pleased as I was to see Connie sleeping so sweetly, I was even more pleased to see Wynnie asleep on the floor. What a wonderful satisfaction it may give to a father and mother to see this or that child asleep!|I|['joy']|True
The fact of the plantation being an island in the midst of an arable plain sufficiently accounted for this lack of visitors. Few unaccustomed to such places can be aware of the insulating effect of ploughed ground, when no necessity compels people to traverse it. This rotund hill of trees and brambles, standing in the centre of a ploughed field of some ninety or a hundred acres, was probably visited less frequently than a rock would have been visited in a lake of equal extent.|people|['disgust']|True
The future seemed full of a vague promise, and all her apprehensions were swept out of sight on the buoyant current of her mood. A few days after her return to town she had the unpleasant surprise of a visit from Mr. Rosedale. He came late, at the confidential hour when the tea-table still lingers by the fire in friendly expectancy; and his manner showed a readiness to adapt itself to the intimacy of the occasion.|she|['sadness', 'surprise']|True
The gravedigger returned home with hasty strides. From time to time, he looked fearfully behind him, as though he had been pursued by some fatal vision. On the evening after the funeral of Rose and Blanche, Rodin wrote two letters.|he|['fear']|True
The instant they stepped out into the corridor four sturdy figures stepped from four sides, pinioned them, and ran them along the galleries. They might very likely have thrown their captors right and left had they been inclined to resist, but for some nameless reason they were more inclined to laugh. A mixture of mad irony with childish curiosity made them feel quite inclined to see what next twist would be taken by their imbecile luck.|they|['joy']|True
The keeper of the curiosity shop was of the Thornton Percy branch of the chosen people; he belonged to those Lost Ten Tribes whose industrious object is to lose themselves. He was a man still young, but already corpulent, with sleek dark hair, heavy handsome clothes, and a full, fat, permanent smile, which looked at the first glance kindly, and at the second cowardly. The name over his shop was Henry Gordon, but two Scotchmen who were in his shop that evening could come upon no trace of a Scotch accent.|He|['fear', 'joy']|True
"The lady uttered a piercing shriek. Coconnas thanked her, assured her by a gesture, and then made a pass, which the nephew parried; but at the second thrust, his foot slipped in the blood, and Coconnas, springing at him like a tiger-cat, drove his sword through his breast. ""Good!"|Coconnas|['anger']|True
"The lady uttered a piercing shriek. Coconnas thanked her, assured her by a gesture, and then made a pass, which the nephew parried; but at the second thrust, his foot slipped in the blood, and Coconnas, springing at him like a tiger-cat, drove his sword through his breast. ""Good!"|the nephew|['anger', 'surprise']|True
The lamp placed upon the table imperfectly illumined the cavern, for the fire which had been lighted to cook the evening meal had gone out completely. Getting up cautiously, and drawing his hunting-knife, the old man crept towards Fenwolf, apparently with the intent of stabbing him, but he suddenly changed his resolution, and dropped his arm. At that moment, as if preternaturally warned, Fenwolf opened his eyes, and seeing the old forester standing by, sprang upon him, and seized him by the throat.|Fenwolf|['anger', 'surprise']|True
The lamp placed upon the table imperfectly illumined the cavern, for the fire which had been lighted to cook the evening meal had gone out completely. Getting up cautiously, and drawing his hunting-knife, the old man crept towards Fenwolf, apparently with the intent of stabbing him, but he suddenly changed his resolution, and dropped his arm. At that moment, as if preternaturally warned, Fenwolf opened his eyes, and seeing the old forester standing by, sprang upon him, and seized him by the throat.|the old man|['anger', 'fear', 'surprise']|True
The left hand fell loosely by His side, and the first of a large flock of sheep had nestled its head comfortably in the open palm. The large, gray eyes of Christ were filled with an anxious light, as they gazed over the silent desert, questing for some lost object; and the mouth, lightly fringed with beard, was querulous with pain and solicitude. It was a beautiful picture,--one worthy to be screened from indevout eyes, or revealed only to those who loved and worshipped.|Christ|['fear']|True
The leopard uttered a roar, and tried to turn and strike at him with one of its forepaws; but the blade again penetrated to its full depth, this time on the other side and, with a start, it lost its footing, clung for a moment to the branch with its forepaws, and strove to regain its hold; but Harry brought his knife down, again and again, on one of its paws. Abdool, crawling in, quickly struck it under the shoulder and, a moment later, it released its hold and fell heavily through the foliage to the ground. For a time it was heard roaring, and then the sound came only at intervals, and at an increasing distance.|Abdool|['anger']|True
"The letter was brief, lucid, sensible. He explained to Mrs. Clover that the painfulness and difficulty of her situation since Lord Polperro's death had impelled him to a strange, but harmless and justifiable, expedient for putting her affairs in order. He made known the nature of the artifice, which, ""for several reasons,"" he had tried in the first instance upon Polly Sparkes, with complete success."|He|['sadness']|True
"The letter was brief, lucid, sensible. He explained to Mrs. Clover that the painfulness and difficulty of her situation since Lord Polperro's death had impelled him to a strange, but harmless and justifiable, expedient for putting her affairs in order. He made known the nature of the artifice, which, ""for several reasons,"" he had tried in the first instance upon Polly Sparkes, with complete success."|Mrs. Clover|['sadness']|True
"The letter was brief, lucid, sensible. He explained to Mrs. Clover that the painfulness and difficulty of her situation since Lord Polperro's death had impelled him to a strange, but harmless and justifiable, expedient for putting her affairs in order. He made known the nature of the artifice, which, ""for several reasons,"" he had tried in the first instance upon Polly Sparkes, with complete success."|him|['sadness']|True
"The lights, the flowers, the music, told on his senses, long numbed by the quietness and monotony of his daily life. He entered into the quiet pleasures of the evening with zest, made all around him happy, and even fascinated by the brilliancy with which he spoke, so much so that Bittra Campion said to him, as he was leaving about eleven o'clock:--  ""Father, we are infinitely obliged to you."" He returned home, filled with a pleasant excitement, that was now so unusual to him in his quiet, uneventful life."|"""Father"|['joy']|True
"The lights, the flowers, the music, told on his senses, long numbed by the quietness and monotony of his daily life. He entered into the quiet pleasures of the evening with zest, made all around him happy, and even fascinated by the brilliancy with which he spoke, so much so that Bittra Campion said to him, as he was leaving about eleven o'clock:--  ""Father, we are infinitely obliged to you."" He returned home, filled with a pleasant excitement, that was now so unusual to him in his quiet, uneventful life."|Bittra Campion|['fear']|True
"The lights, the flowers, the music, told on his senses, long numbed by the quietness and monotony of his daily life. He entered into the quiet pleasures of the evening with zest, made all around him happy, and even fascinated by the brilliancy with which he spoke, so much so that Bittra Campion said to him, as he was leaving about eleven o'clock:--  ""Father, we are infinitely obliged to you."" He returned home, filled with a pleasant excitement, that was now so unusual to him in his quiet, uneventful life."|all around him|['joy']|True
The lion was resting, but when he starts up, let his foes beware! His soldiers had often compared their fearless, resolute leader, with his luxuriant hair, to the king of beasts, and as he now shook his fist, while the muscles of his bronzed arm swelled as though they would burst the gold armlet that encircled them, and his eyes flashed fire, his awe-inspiring mien did not invite approach. Westward, the direction toward which his eyes were turned, lay the necropolis and the ruined strangers' quarter.|His soldiers|['surprise']|True
The lion was resting, but when he starts up, let his foes beware! His soldiers had often compared their fearless, resolute leader, with his luxuriant hair, to the king of beasts, and as he now shook his fist, while the muscles of his bronzed arm swelled as though they would burst the gold armlet that encircled them, and his eyes flashed fire, his awe-inspiring mien did not invite approach. Westward, the direction toward which his eyes were turned, lay the necropolis and the ruined strangers' quarter.|leader|['anger', 'fear']|True
The lion was resting, but when he starts up, let his foes beware! His soldiers had often compared their fearless, resolute leader, with his luxuriant hair, to the king of beasts, and as he now shook his fist, while the muscles of his bronzed arm swelled as though they would burst the gold armlet that encircled them, and his eyes flashed fire, his awe-inspiring mien did not invite approach. Westward, the direction toward which his eyes were turned, lay the necropolis and the ruined strangers' quarter.|resolute leader|['anger', 'fear']|True
The little lady's quite different. More intuition and less common sense. They make a pretty pair working together.|The little lady's|['disgust']|True
